Application_Date,Application_ID,Application_Month,Channel,Customer_Segment,Product_Type,Region,Branch_ID,Shift,Application_Received_Timestamp,Product_Risk_Class,Ownership_Complexity_Flag,Identity_Exception_History_Flag,Source_Channel_Risk,Enhanced_Due_Diligence_Flag,Verification_Risk_Score,Risk_Score,Risk_Tier,Products_Requested,Documents_Required,Complexity_Score,Application_Complexity,Opening_Backlog,Closing_Backlog,Effective_Capacity,Available_Staff,Senior_Reviewer_Count,KYC_Specialist_Count,System_Downtime_Minutes,Arrival_Rank_In_Shift,Queue_Length_At_Arrival,Queue_Position_At_Arrival,Documentation_Completeness_Defect,Document_Quality_Defect,Identity_Verification_Defect,Data_Capture_Defect,KYC_Processing_Defect,Product_Information_Defect,Defect_Count,Missing_Document_Flag,Document_Error_Flag,Identity_Mismatch_Flag,Documents_Submitted,Rework_Count,Rework_Flag,Rework_Minutes,Required_Manual_Review_Flag,Defect_Driven_Review_Flag,Manual_Review_Flag,Exception_Flag,Analyst_ID,Analyst_Workload_At_Assignment,Queue_Time_Minutes,Identity_Verification_Minutes,Document_Validation_Minutes,KYC_Batch_Wait_Minutes,KYC_Processing_Minutes,Manual_Review_Queue_Wait_Minutes,Manual_Review_Minutes,Abandonment_Flag,Application_Abandoned_Flag,Completed_Flag,Application_Status,Abandonment_Stage,Identity_Verification_Start,Identity_Verification_End,Document_Validation_Start,Document_Validation_End,KYC_Start,KYC_End,Manual_Review_Start,Manual_Review_End,Abandonment_Timestamp,Approval_Timestamp,Activation_Timestamp,Time_To_Approval_Hours,Time_To_Activation_Hours,Elapsed_Time_To_Abandonment_Hours,Elapsed_Process_Hours,Total_Onboarding_Hours,SLA_Target_Hours,SLA_Utilization,SLA_Margin_Hours,SLA_Met_Flag,First_Pass_Yield_Flag,Customer_Complaint_Flag,Prevention_Cost,Required_Manual_Review_Cost,Defect_Driven_Review_Cost,Rework_Cost,Repeat_Processing_Cost,Complaint_Cost,Abandonment_Cost,Expedited_Handling_Cost,Total_Prevention_Cost,Total_Appraisal_Cost,Total_Internal_Failure_Cost,Total_External_Failure_Cost,Total_COPQ,Total_Cost_of_Quality,COPQ_Rework_Cost,COPQ_Manual_Review_Cost,COPQ_Complaint_Cost,COPQ_Abandonment_Cost
2024-01-08,APX1000552,2024-01,Broker Referral,Small Business,Savings Account,Eastern,BR-058,Afternoon,2024-01-08 17:54:34.113944797,1,0,0,2,0,12.0,12.0,Low,2,4,21,Low,0.21,2.7,0.51,0.06,0.02,0.01,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0118,0,31.5,7.7,24.8,48.1,36.8,0.0,0.0,0,0,1,Completed,,2024-01-08 18:26:04.113944797,2024-01-08 18:33:46.113944797,2024-01-08 18:33:46.113944797,2024-01-08 18:58:34.113944797,2024-01-08 19:46:40.113944797,2024-01-08 20:23:28.113944797,,,,2024-01-08 20:23:28.113944797,2024-01-08 21:08:06.165022573,2.4816666666666665,3.2255697438266666,,3.2255697438266666,3.2255697438266666,8.0,0.4031962179783333,4.774430256173334,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-08,APX1000630,2024-01,Call Centre,Small Business,Transactional Account,Southern,BR-017,Morning,2024-01-08 18:44:10.470094497,1,0,0,2,0,10.0,10.0,Low,1,3,10,Low,0.0,0.98,1.02,0.12,0.04,0.04,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0017,1,30.0,16.8,28.1,36.8,16.1,0.0,0.0,0,0,1,Completed,,2024-01-08 19:14:10.470094497,2024-01-08 19:30:58.470094497,2024-01-08 19:30:58.470094497,2024-01-08 19:59:04.470094497,2024-01-08 20:35:52.470094497,2024-01-08 20:51:58.470094497,,,,2024-01-08 20:51:58.470094497,2024-01-08 21:16:30.320255805,2.13,2.5388472670300004,,2.5388472670300004,2.5388472670300004,8.0,0.31735590837875005,5.46115273297,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-08,APX1000629,2024-01,Digital App,Retail Mass Market,Credit Card,Northern,BR-001,Evening,2024-01-08 18:44:53.008649098,2,0,0,2,0,26.6,26.6,Low,1,4,21,Low,0.0,0.57,0.43,0.05,0.01,0.02,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0121,0,49.2,12.2,14.9,69.9,18.8,0.0,0.0,0,0,1,Completed,,2024-01-08 19:34:05.008649098,2024-01-08 19:46:17.008649098,2024-01-08 19:46:17.008649098,2024-01-08 20:01:11.008649098,2024-01-08 21:11:05.008649098,2024-01-08 21:29:53.008649098,,,,2024-01-08 21:29:53.008649098,2024-01-08 21:54:48.763693810,2.75,3.16548751242,,3.16548751242,3.16548751242,8.0,0.3956859390525,4.83451248758,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-08,APX1000625,2024-01,Call Centre,Student,Savings Account,Central,BR-045,Afternoon,2024-01-08 19:11:11.092770358,1,0,0,2,0,20.3,20.3,Low,1,3,10,Low,0.0,0.9,1.1,0.13,0.04,0.04,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0105,0,37.6,58.5,27.6,54.3,39.6,0.0,0.0,0,0,1,Completed,,2024-01-08 19:48:47.092770358,2024-01-08 20:47:17.092770358,2024-01-08 20:47:17.092770358,2024-01-08 21:14:53.092770358,2024-01-08 22:09:11.092770358,2024-01-08 22:48:47.092770358,,,,2024-01-08 22:48:47.092770358,2024-01-08 23:28:51.158897392,3.6266666666666665,4.294462813065,,4.294462813065,4.294462813065,8.0,0.536807851633125,3.7055371869349996,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-08,APX1000615,2024-01,Call Centre,Student,Transactional Account,Northern,BR-036,Afternoon,2024-01-08 19:17:45.354987981,1,0,0,2,0,15.7,15.7,Low,1,3,10,Low,0.0,0.0,1.02,0.12,0.04,0.04,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0096,0,33.9,15.4,14.9,22.4,21.3,0.0,0.0,0,0,1,Completed,,2024-01-08 19:51:39.354987981,2024-01-08 20:07:03.354987981,2024-01-08 20:07:03.354987981,2024-01-08 20:21:57.354987981,2024-01-08 20:44:21.354987981,2024-01-08 21:05:39.354987981,,,,2024-01-08 21:05:39.354987981,2024-01-08 21:22:44.845093737,1.7983333333333333,2.0831916960433334,,2.0831916960433334,2.0831916960433334,8.0,0.2603989620054167,5.916808303956667,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-08,APX1000546,2024-01,Digital App,Retail Affluent,Transactional Account,Southern,BR-057,Evening,2024-01-08 19:43:49.471637001,1,0,0,2,0,14.6,14.6,Low,1,3,10,Low,0.0,1.57,0.43,0.05,0.02,0.01,0.0,2,1,2,0,1,0,0,0,0,1,0,1,0,3,0,0,0.0,0,0,0,0,AN-0177,1,92.0,12.0,49.7,24.9,13.8,0.0,0.0,0,0,1,Completed,,2024-01-08 21:15:49.471637001,2024-01-08 21:27:49.471637001,2024-01-08 21:27:49.471637001,2024-01-08 22:17:31.471637001,2024-01-08 22:42:25.471637001,2024-01-08 22:56:13.471637001,,,,2024-01-08 22:56:13.471637001,2024-01-08 23:07:01.501383597,3.2066666666666666,3.38667492961,,3.38667492961,3.38667492961,8.0,0.42333436620125,4.61332507039,1.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-08,APX1000555,2024-01,Digital App,Retail Mass Market,Personal Loan,Southern,BR-017,Evening,2024-01-08 21:46:14.067299078,2,0,0,2,0,20.2,20.2,Low,2,6,35,Medium,0.0,0.49,0.51,0.06,0.01,0.02,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,0,0,0,AN-0137,0,43.7,38.4,9.5,34.0,32.1,0.0,0.0,0,0,1,Completed,,2024-01-08 22:29:56.067299078,2024-01-08 23:08:20.067299078,2024-01-08 23:08:20.067299078,2024-01-08 23:17:50.067299078,2024-01-08 23:51:50.067299078,2024-01-09 00:23:56.067299078,,,,2024-01-09 00:23:56.067299078,2024-01-09 00:50:40.662877682,2.6283333333333334,3.07405432739,,3.07405432739,3.07405432739,16.0,0.192128395461875,12.92594567261,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-08,APX1000597,2024-01,Digital App,Retail Mass Market,Credit Card,Western,BR-014,Morning,2024-01-08 21:52:24.504390429,2,0,0,2,0,21.2,21.2,Low,1,4,21,Low,0.0,0.9,1.1,0.13,0.03,0.03,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0014,0,45.0,13.3,16.4,54.2,30.7,0.0,0.0,0,0,1,Completed,,2024-01-08 22:37:24.504390429,2024-01-08 22:50:42.504390429,2024-01-08 22:50:42.504390429,2024-01-08 23:07:06.504390429,2024-01-09 00:01:18.504390429,2024-01-09 00:32:00.504390429,,,,2024-01-09 00:32:00.504390429,2024-01-09 01:15:21.892832361,2.66,3.3826079005366667,,3.3826079005366667,3.3826079005366667,8.0,0.42282598756708334,4.617392099463333,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-08,APX1000618,2024-01,Digital App,Retail Mass Market,Credit Card,Central,BR-015,Afternoon,2024-01-08 22:16:10.216000520,2,0,0,2,0,35.9,35.9,Medium,2,5,32,Medium,0.0,1.13,1.87,0.22,0.05,0.06,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0,0,0,0,AN-0075,1,37.5,36.8,28.1,30.1,17.5,0.0,0.0,0,0,1,Completed,,2024-01-08 22:53:40.216000520,2024-01-08 23:30:28.216000520,2024-01-08 23:30:28.216000520,2024-01-08 23:58:34.216000520,2024-01-09 00:28:40.216000520,2024-01-09 00:46:10.216000520,,,,2024-01-09 00:46:10.216000520,2024-01-09 01:05:40.919367716,2.5,2.8251953797766665,,2.8251953797766665,2.8251953797766665,16.0,0.17657471123604165,13.174804620223334,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-08,APX1000573,2024-01,Digital App,Small Business,Transactional Account,Central,BR-010,Afternoon,2024-01-08 22:20:32.411594349,1,0,0,2,0,21.9,21.9,Low,2,4,21,Low,0.0,1.73,1.27,0.15,0.05,0.04,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0070,0,31.2,13.2,21.1,66.3,24.2,0.0,0.0,0,0,1,Completed,,2024-01-08 22:51:44.411594349,2024-01-08 23:04:56.411594349,2024-01-08 23:04:56.411594349,2024-01-08 23:26:02.411594349,2024-01-09 00:32:20.411594349,2024-01-09 00:56:32.411594349,,,,2024-01-09 00:56:32.411594349,2024-01-09 01:13:23.529016629,2.6,2.8808659506333334,,2.8808659506333334,2.8808659506333334,8.0,0.3601082438291667,5.119134049366666,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-08,APX1000611,2024-01,Digital App,Retail Mass Market,Credit Card,Northern,BR-016,Afternoon,2024-01-08 23:24:35.004421872,2,0,0,2,0,19.0,19.0,Low,1,4,21,Low,0.0,0.49,0.51,0.06,0.01,0.01,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0076,0,22.5,13.7,19.0,56.5,24.6,0.0,0.0,0,0,1,Completed,,2024-01-08 23:47:05.004421872,2024-01-09 00:00:47.004421872,2024-01-09 00:00:47.004421872,2024-01-09 00:19:47.004421872,2024-01-09 01:16:17.004421872,2024-01-09 01:40:53.004421872,,,,2024-01-09 01:40:53.004421872,2024-01-09 01:58:28.587485676,2.2716666666666665,2.5648841843900003,,2.5648841843900003,2.5648841843900003,8.0,0.32061052304875004,5.43511581561,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-08,APX1000575,2024-01,Digital App,Retail Mass Market,Savings Account,Western,BR-059,Afternoon,2024-01-08 23:31:38.110673737,1,0,0,2,0,6.0,6.0,Low,1,3,10,Low,0.0,0.98,1.02,0.12,0.03,0.03,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0119,0,15.1,14.7,11.2,94.1,40.3,0.0,0.0,0,0,1,Completed,,2024-01-08 23:46:44.110673737,2024-01-09 00:01:26.110673737,2024-01-09 00:01:26.110673737,2024-01-09 00:12:38.110673737,2024-01-09 01:46:44.110673737,2024-01-09 02:27:02.110673737,,,,2024-01-09 02:27:02.110673737,2024-01-09 02:45:18.666314395,2.9233333333333333,3.227932122405,,3.227932122405,3.227932122405,8.0,0.403491515300625,4.772067877595,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-09,APX1000710,2024-01,Digital App,Retail Mass Market,Savings Account,Eastern,BR-053,Morning,2024-01-09 00:51:13.165021612,1,0,0,2,0,10.5,10.5,Low,2,4,21,Low,0.0,0.0,1.7,0.2,0.04,0.06,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0053,0,18.8,35.0,24.2,48.9,14.0,0.0,0.0,0,0,1,Completed,,2024-01-09 01:10:01.165021612,2024-01-09 01:45:01.165021612,2024-01-09 01:45:01.165021612,2024-01-09 02:09:13.165021612,2024-01-09 02:58:07.165021612,2024-01-09 03:12:07.165021612,,,,2024-01-09 03:12:07.165021612,2024-01-09 03:41:35.925741856,2.348333333333333,2.8396557556233333,,2.8396557556233333,2.8396557556233333,8.0,0.35495696945291666,5.160344244376667,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-09,APX1000661,2024-01,Digital App,Retail Mass Market,Personal Loan,Northern,BR-056,Morning,2024-01-09 01:44:05.648067686,2,0,0,2,0,17.5,17.5,Low,1,5,24,Low,0.3,0.18,2.12,0.25,0.07,0.06,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,47.6,0,0,0,0,AN-0056,0,19.5,17.6,14.6,43.9,20.4,0.0,0.0,0,0,1,Completed,,2024-01-09 02:03:35.648067686,2024-01-09 02:21:11.648067686,2024-01-09 02:21:11.648067686,2024-01-09 02:35:47.648067686,2024-01-09 03:19:41.648067686,2024-01-09 03:40:05.648067686,,,,2024-01-09 04:27:41.648067686,2024-01-09 04:35:16.814837690,2.7266666666666666,2.853101880556667,,2.853101880556667,2.853101880556667,8.0,0.35663773506958335,5.146898119443334,1.0,0,0,4.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,4.0,0.0,55.0,0.0,55.0,59.0,35.0,0.0,0.0,0.0
2024-01-09,APX1000675,2024-01,Digital App,Small Business,Credit Card,Eastern,BR-018,Evening,2024-01-09 02:24:16.491578738,2,0,0,2,0,29.0,29.0,Low,2,5,32,Medium,0.57,0.81,0.76,0.09,0.02,0.03,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0,0,0,0,AN-0138,0,64.0,20.5,20.6,71.1,38.6,0.0,0.0,1,1,0,Abandoned,Verification,2024-01-09 03:28:16.491578738,,,,,,,,2024-01-09 03:38:31.491578738,,,,,1.2375,1.2375,1.2375,16.0,,,,1,0,4.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,4.0,0.0,0.0,150.0,150.0,154.0,0.0,0.0,0.0,150.0
2024-01-09,APX1000666,2024-01,Digital App,Retail Mass Market,Savings Account,Northern,BR-031,Morning,2024-01-09 02:57:06.807308061,1,0,0,2,0,9.4,9.4,Low,1,3,10,Low,1.95,2.19,0.76,0.09,0.02,0.03,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0031,0,162.0,16.7,24.4,27.7,24.6,0.0,0.0,0,0,1,Completed,,2024-01-09 05:39:06.807308061,2024-01-09 05:55:48.807308061,2024-01-09 05:55:48.807308061,2024-01-09 06:20:12.807308061,2024-01-09 06:47:54.807308061,2024-01-09 07:12:30.807308061,,,,2024-01-09 07:12:30.807308061,2024-01-09 07:21:20.781133467,4.256666666666667,4.403881618168334,,4.403881618168334,4.403881618168334,8.0,0.5504852022710417,3.5961183818316664,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-09,APX1000648,2024-01,Digital App,Retail Mass Market,Savings Account,Central,BR-050,Evening,2024-01-09 03:06:23.203321783,1,0,0,2,0,17.0,17.0,Low,1,3,10,Low,0.0,0.57,0.43,0.05,0.01,0.01,0.0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,0,0,0,0,AN-0170,0,22.5,19.0,35.5,43.8,38.0,0.0,0.0,0,0,1,Completed,,2024-01-09 03:28:53.203321783,2024-01-09 03:47:53.203321783,2024-01-09 03:47:53.203321783,2024-01-09 04:23:23.203321783,2024-01-09 05:07:11.203321783,2024-01-09 05:45:11.203321783,,,,2024-01-09 05:45:11.203321783,2024-01-09 06:29:14.593176757,2.6466666666666665,3.380941626381667,,3.380941626381667,3.380941626381667,8.0,0.42261770329770837,4.6190583736183335,1.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-09,APX1000664,2024-01,Digital App,Retail Mass Market,Personal Loan,Central,BR-040,Morning,2024-01-09 03:23:13.993682877,2,0,0,2,0,33.9,33.9,Low,1,5,24,Low,0.0,0.0,1.19,0.14,0.02,0.06,0.0,1,0,1,0,1,0,0,0,0,1,0,1,0,5,0,0,0.0,0,0,0,0,AN-0040,0,24.1,14.4,18.3,72.6,28.9,0.0,0.0,0,0,1,Completed,,2024-01-09 03:47:19.993682877,2024-01-09 04:01:43.993682877,2024-01-09 04:01:43.993682877,2024-01-09 04:20:01.993682877,2024-01-09 05:32:37.993682877,2024-01-09 06:01:31.993682877,,,,2024-01-09 06:01:31.993682877,2024-01-09 06:19:30.133874811,2.638333333333333,2.937816719981667,,2.937816719981667,2.937816719981667,8.0,0.36722708999770837,5.062183280018333,1.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-09,APX1000708,2024-01,Digital App,Student,Credit Card,Central,BR-030,Morning,2024-01-09 03:27:42.744046366,2,0,0,2,0,27.4,27.4,Low,1,4,21,Low,0.0,0.0,1.36,0.16,0.04,0.06,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0030,0,30.9,15.2,7.8,42.9,31.4,0.0,0.0,0,0,1,Completed,,2024-01-09 03:58:36.744046366,2024-01-09 04:13:48.744046366,2024-01-09 04:13:48.744046366,2024-01-09 04:21:36.744046366,2024-01-09 05:04:30.744046366,2024-01-09 05:35:54.744046366,,,,2024-01-09 05:35:54.744046366,2024-01-09 05:58:15.988598284,2.1366666666666667,2.509234597755,,2.509234597755,2.509234597755,8.0,0.313654324719375,5.490765402245,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-09,APX1000705,2024-01,Digital App,Retail Affluent,Personal Loan,Northern,BR-046,Morning,2024-01-09 03:56:17.317792312,2,0,0,2,0,25.9,25.9,Low,2,6,35,Medium,0.0,0.0,1.27,0.15,0.03,0.03,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,0,0,0,AN-0046,0,29.7,26.5,34.0,79.7,21.5,0.0,0.0,0,0,1,Completed,,2024-01-09 04:25:59.317792312,2024-01-09 04:52:29.317792312,2024-01-09 04:52:29.317792312,2024-01-09 05:26:29.317792312,2024-01-09 06:46:11.317792312,2024-01-09 07:07:41.317792312,,,,2024-01-09 07:07:41.317792312,2024-01-09 07:34:30.084824626,3.19,3.636879731198333,,3.636879731198333,3.636879731198333,16.0,0.2273049831998958,12.363120268801667,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-09,APX1000728,2024-01,Digital App,Private Banking,Personal Loan,Western,BR-044,Afternoon,2024-01-09 04:05:20.615135712,2,0,0,2,0,19.0,19.0,Low,2,6,35,Medium,0.0,0.0,1.27,0.15,0.04,0.04,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,0,0,0,AN-0104,0,16.9,23.0,29.8,46.8,25.9,0.0,0.0,0,0,1,Completed,,2024-01-09 04:22:14.615135712,2024-01-09 04:45:14.615135712,2024-01-09 04:45:14.615135712,2024-01-09 05:15:02.615135712,2024-01-09 06:01:50.615135712,2024-01-09 06:27:44.615135712,,,,2024-01-09 06:27:44.615135712,2024-01-09 07:02:44.211113766,2.3733333333333335,2.9565544383483333,,2.9565544383483333,2.9565544383483333,16.0,0.18478465239677083,13.043445561651666,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-09,APX1000678,2024-01,Digital App,Small Business,Transactional Account,Southern,BR-057,Afternoon,2024-01-09 04:32:42.284702929,1,0,0,2,0,11.4,11.4,Low,1,3,10,Low,0.0,0.0,1.02,0.12,0.04,0.03,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0117,0,38.0,13.0,22.7,50.1,27.5,0.0,0.0,0,0,1,Completed,,2024-01-09 05:10:42.284702929,2024-01-09 05:23:42.284702929,2024-01-09 05:23:42.284702929,2024-01-09 05:46:24.284702929,2024-01-09 06:36:30.284702929,2024-01-09 07:04:00.284702929,,,,2024-01-09 07:04:00.284702929,2024-01-09 07:13:16.462647181,2.5216666666666665,2.67616054007,,2.67616054007,2.67616054007,8.0,0.33452006750875,5.323839459929999,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-09,APX1000721,2024-01,Digital App,Retail Affluent,Credit Card,Northern,BR-006,Evening,2024-01-09 06:41:55.637558836,2,0,0,2,0,34.9,34.9,Low,1,4,21,Low,1.3,4.45,0.85,0.1,0.03,0.04,0.0,4,4,5,0,0,0,0,0,0,0,0,0,0,4,3,1,145.7,0,0,0,0,AN-0126,3,106.0,19.0,19.8,31.2,57.3,0.0,0.0,0,0,1,Completed,,2024-01-09 08:27:55.637558836,2024-01-09 08:46:55.637558836,2024-01-09 08:46:55.637558836,2024-01-09 09:06:43.637558836,2024-01-09 09:37:55.637558836,2024-01-09 10:35:13.637558836,,,,2024-01-09 13:00:55.637558836,2024-01-09 13:09:08.137887790,6.316666666666666,6.453472313598334,,6.453472313598334,6.453472313598334,8.0,0.8066840391997917,1.5465276864016664,1.0,0,0,4.0,0.0,0.0,105.0,60.0,0.0,0.0,0.0,4.0,0.0,165.0,0.0,165.0,169.0,105.0,0.0,0.0,0.0
2024-01-09,APX1000720,2024-01,Call Centre,Retail Mass Market,Personal Loan,Eastern,BR-043,Morning,2024-01-09 07:02:38.086454979,2,0,1,2,0,56.0,56.0,Medium,1,5,24,Low,0.0,1.32,0.68,0.08,0.03,0.03,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0,0,0,0,AN-0043,1,37.5,8.8,26.7,36.4,39.1,0.0,0.0,0,0,1,Completed,,2024-01-09 07:40:08.086454979,2024-01-09 07:48:56.086454979,2024-01-09 07:48:56.086454979,2024-01-09 08:15:38.086454979,2024-01-09 08:52:02.086454979,2024-01-09 09:31:08.086454979,,,,2024-01-09 09:31:08.086454979,2024-01-09 09:55:42.902135661,2.475,2.8846710224116667,,2.8846710224116667,2.8846710224116667,8.0,0.36058387780145834,5.115328977588334,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-09,APX1000654,2024-01,Digital App,Retail Mass Market,Credit Card,Central,BR-010,Evening,2024-01-09 07:05:34.427961603,2,0,0,2,0,26.1,26.1,Low,2,5,32,Medium,0.0,0.0,1.02,0.12,0.04,0.03,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,30.6,0,0,0,0,AN-0130,0,21.0,37.5,11.1,55.5,28.1,0.0,0.0,0,0,1,Completed,,2024-01-09 07:26:34.427961603,2024-01-09 08:04:04.427961603,2024-01-09 08:04:04.427961603,2024-01-09 08:15:10.427961603,2024-01-09 09:10:40.427961603,2024-01-09 09:38:46.427961603,,,,2024-01-09 10:09:22.427961603,2024-01-09 10:45:32.092411659,3.0633333333333335,3.666017902793333,,3.666017902793333,3.666017902793333,16.0,0.22912611892458332,12.333982097206666,1.0,0,0,4.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,4.0,0.0,55.0,0.0,55.0,59.0,35.0,0.0,0.0,0.0
2024-01-09,APX1000693,2024-01,Digital App,Retail Mass Market,Business Account,Eastern,BR-023,Afternoon,2024-01-09 07:16:08.962009089,3,1,0,2,1,73.0,73.0,High,1,10,71,High,0.98,0.62,1.36,0.16,0.05,0.05,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0,1,0,1,1,AN-0083,0,32.2,42.7,17.9,62.5,76.5,339.2,166.8,0,0,1,Completed,,2024-01-09 07:48:20.962009089,2024-01-09 08:31:02.962009089,2024-01-09 08:31:02.962009089,2024-01-09 08:48:56.962009089,2024-01-09 09:51:26.962009089,2024-01-09 11:07:56.962009089,2024-01-09 16:47:08.962009089,2024-01-09 19:33:56.962009089,,2024-01-09 19:33:56.962009089,2024-01-09 19:41:46.981052187,12.296666666666667,12.427227511971667,,12.427227511971667,12.427227511971667,24.0,0.5178011463321528,11.572772488028333,1.0,1,0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
